date,state,district,pincode,total,zscore
,West Bengal,Paschim Medinipur,721501,91,3.305504393930893
,West Bengal,South 24 Parganas,743354,114,4.329279002921487
,West Bengal,South 24 Parganas,743368,145,5.709149128082724
,West Bengal,South 24 Parganas,743375,141,5.531101369997402
,Assam,Dhubri,783348,150,5.931708825689374
,Telangana,Hyderabad,500008,121,4.640862579570799
,Telangana,Komaram Bheem,504299,113,4.284767063400157
,Telangana,Vikarabad,509336,123,4.729886458613459
,Uttar Pradesh,Agra,282007,94,3.4390402124948833
,Uttar Pradesh,Allahabad,212301,107,4.017695426272176
,Uttar Pradesh,Allahabad,212402,142,5.575613309518732
,Uttar Pradesh,Amethi,227409,85,3.0384327568029112
,Uttar Pradesh,Amroha,244221,89,3.2164805148882323
,Uttar Pradesh,Amroha,244235,87,3.1274566358455718
,Uttar Pradesh,Baghpat,250611,144,5.664637188561393
,Uttar Pradesh,Banda,210129,96,3.5280640915375434
,Uttar Pradesh,Bareilly,243202,92,3.350016333452223
,Uttar Pradesh,Bijnor,246762,139,5.442077490954742
,Uttar Pradesh,Budaun,243639,102,3.7951357286655245
,Uttar Pradesh,Bulandshahr,203001,165,6.599387918509327
,Uttar Pradesh,Chitrakoot,210209,98,3.617087970580204
,Uttar Pradesh,Etawah,206001,86,3.0829446963242417
,Uttar Pradesh,Gautam Buddha Nagar,201306,99,3.661599910101534
,Uttar Pradesh,Ghaziabad,201204,97,3.572576031058874
,Uttar Pradesh,Gorakhpur,273212,92,3.350016333452223
,Uttar Pradesh,Hapur,245101,150,5.931708825689374
,Uttar Pradesh,Jhansi,284204,120,4.596350640049468
,Uttar Pradesh,Kasganj,207242,130,5.04147003526277
,Uttar Pradesh,Kaushambi,212216,95,3.4835521520162134
,Uttar Pradesh,Kheri,262902,114,4.329279002921487
,Uttar Pradesh,Lalitpur,284126,85,3.0384327568029112
,Uttar Pradesh,Muzaffarnagar,251001,158,6.287804341860016
,Uttar Pradesh,Sambhal,202412,103,3.839647668186855
,Uttar Pradesh,Sitapur,261303,100,3.7061118496228644
,Uttar Pradesh,Sonbhadra,231216,94,3.4390402124948833
,Uttar Pradesh,Unnao,241501,92,3.350016333452223
,Uttar Pradesh,Unnao,241503,112,4.240255123878827
,Uttarakhand,Haridwar,247667,96,3.5280640915375434
,West Bengal,Bankura,722101,91,3.305504393930893
,Jharkhand,Chatra,825403,85,3.0384327568029112
,Jharkhand,Giridih,825108,93,3.394528272973553
,Jharkhand,Jamtara,815352,156,6.198780462817355
,Jharkhand,Sahebganj,816120,110,4.151231244836167
,Jharkhand,West Singhbhum,833105,118,4.507326761006808
,Assam,Karbi Anglong,782480,97,3.572576031058874
,Bihar,Aurangabad,824125,102,3.7951357286655245
,Bihar,Begusarai,851112,90,3.2609924544095623
,Bihar,Nawada,805122,94,3.4390402124948833
,Bihar,Patna,803201,85,3.0384327568029112
,Bihar,Purnia,854204,149,5.887196886168044
,Bihar,Samastipur,848114,92,3.350016333452223
,Bihar,Sheohar,843329,141,5.531101369997402
,Bihar,West Champaran,845101,111,4.195743184357497
,Bihar,West Champaran,845451,104,3.884159607708185
,Chhattisgarh,Bastar,494001,100,3.7061118496228644
,Chhattisgarh,Bastar,494010,124,4.774398398134789
,Chhattisgarh,Bemetara,491340,115,4.373790942442818
,Chhattisgarh,Surajpur,497333,103,3.839647668186855
,Delhi,East Delhi,110091,96,3.5280640915375434
,Gujarat,Banaskantha,385535,103,3.839647668186855
,Gujarat,Surat,395010,145,5.709149128082724
,Haryana,Faridabad,121001,110,4.151231244836167
,Haryana,Palwal,121102,139,5.442077490954742
,West Bengal,Birbhum,731216,112,4.240255123878827
,West Bengal,Jalpaiguri,735220,154,6.109756583774695
,West Bengal,Jalpaiguri,736121,87,3.1274566358455718
,West Bengal,Malda,732140,111,4.195743184357497
,West Bengal,Murshidabad,742213,138,5.397565551433412
,West Bengal,Nadia,741404,122,4.685374519092129
,West Bengal,Paschim Medinipur,721150,148,5.842684946646714
,West Bengal,Paschim Medinipur,721507,100,3.7061118496228644
,West Bengal,South 24 Parganas,743337,94,3.4390402124948833
,West Bengal,South 24 Parganas,743349,91,3.305504393930893
,West Bengal,Uttar Dinajpur,733129,158,6.287804341860016
,Madhya Pradesh,Barwani,451666,124,4.774398398134789
,Madhya Pradesh,Bhind,477001,101,3.7506237891441945
,Madhya Pradesh,Damoh,470661,95,3.4835521520162134
,Madhya Pradesh,Damoh,470880,96,3.5280640915375434
,Madhya Pradesh,Jhabua,457661,146,5.753661067604054
,Madhya Pradesh,Jhabua,457779,94,3.4390402124948833
,Madhya Pradesh,Morena,476001,131,5.0859819747841
,Madhya Pradesh,Raisen,464551,86,3.0829446963242417
,Maharashtra,Aurangabad,431001,107,4.017695426272176
,Maharashtra,Palghar,401208,90,3.2609924544095623
,Maharashtra,Pune,411033,88,3.1719685753669022
,Maharashtra,Thane,401107,137,5.353053611912081
,Maharashtra,Thane,421306,100,3.7061118496228644
,Punjab,Bathinda,151001,107,4.017695426272176
,Punjab,Ludhiana,141003,97,3.572576031058874
,Rajasthan,Ajmer,305001,136,5.308541672390751
,Rajasthan,Banswara,327801,85,3.0384327568029112
,Rajasthan,Jaipur,302012,147,5.798173007125384
,Rajasthan,Udaipur,313001,95,3.4835521520162134
,Punjab,Ludhiana,141008,101,3.7506237891441945
,Rajasthan,Banswara,327001,127,4.90793421669878
,Tamil Nadu,Chennai,600021,86,3.0829446963242417
,Tamil Nadu,Krishnagiri,635109,102,3.7951357286655245
,Maharashtra,Latur,413517,93,3.394528272973553
,Maharashtra,Palghar,401209,89,3.2164805148882323
,Meghalaya,West Khasi Hills,793119,93,3.394528272973553
,Assam,Barpeta,781309,123,4.729886458613459
,Assam,Dhubri,783131,94,3.4390402124948833
,Assam,Dhubri,783345,106,3.9731834867508455
,Assam,Dibrugarh,786621,87,3.1274566358455718
,Assam,Marigaon,782411,89,3.2164805148882323
,Assam,Nagaon,782425,111,4.195743184357497
,Assam,South Salmara Mankachar,783131,147,5.798173007125384
,Bihar,Aurangabad,824102,109,4.106719305314836
,Bihar,Aurangabad,824120,123,4.729886458613459
,Bihar,Banka,813105,103,3.839647668186855
,Bihar,Begusarai,851129,133,5.175005853826761
,Bihar,Bhagalpur,813205,88,3.1719685753669022
,Bihar,Bhojpur,802161,109,4.106719305314836
,Bihar,Bhojpur,802203,98,3.617087970580204
,Bihar,Darbhanga,847203,148,5.842684946646714
,Bihar,East Champaran,845301,135,5.264029732869421
,Bihar,East Champaran,845302,141,5.531101369997402
,Bihar,East Champaran,845303,106,3.9731834867508455
,Bihar,East Champaran,845418,162,6.465852099945337
,Bihar,Gaya,824118,96,3.5280640915375434
,Bihar,Gaya,824207,102,3.7951357286655245
,Bihar,Gaya,824231,117,4.462814821485478
,Bihar,Gaya,824233,117,4.462814821485478
,Bihar,Jamui,811308,144,5.664637188561393
,Bihar,Jamui,811315,85,3.0384327568029112
,Bihar,Khagaria,851214,85,3.0384327568029112
,Bihar,Khagaria,852161,110,4.151231244836167
,Bihar,Lakhisarai,811106,101,3.7506237891441945
,Bihar,Lakhisarai,811310,118,4.507326761006808
,Bihar,Madhepura,852210,137,5.353053611912081
,Bihar,Madhubani,847421,91,3.305504393930893
,Bihar,Muzaffarpur,843109,132,5.130493914305431
,Bihar,Muzaffarpur,843128,123,4.729886458613459
,Bihar,Nalanda,801302,114,4.329279002921487
,Bihar,Nawada,805124,141,5.531101369997402
,Bihar,Nawada,805130,146,5.753661067604054
,Bihar,Patna,801104,107,4.017695426272176
,Bihar,Patna,803201,131,5.0859819747841
,Bihar,Purnia,854326,140,5.486589430476072
,Bihar,Purnia,854330,123,4.729886458613459
,Bihar,Rohtas,821113,112,4.240255123878827
,Bihar,Rohtas,821115,88,3.1719685753669022
,Bihar,Samastipur,848101,111,4.195743184357497
,Bihar,Samastipur,848207,96,3.5280640915375434
,Bihar,Samastipur,848211,93,3.394528272973553
,Bihar,Samastipur,848504,112,4.240255123878827
,Bihar,Saran,841301,143,5.620125249040062
,Bihar,Supaul,852139,102,3.7951357286655245
,Bihar,Vaishali,844504,117,4.462814821485478
,Bihar,West Champaran,845459,137,5.353053611912081
,Chhattisgarh,Bastar,494222,114,4.329279002921487
,Chhattisgarh,Dhamtari,493773,137,5.353053611912081
,Chhattisgarh,Korba,495445,104,3.884159607708185
,Chhattisgarh,Mahasamund,493449,89,3.2164805148882323
,Delhi,North West Delhi,110085,127,4.90793421669878
,Gujarat,Surat,395006,113,4.284767063400157
,Gujarat,Surat,395010,140,5.486589430476072
,Haryana,Palwal,121102,138,5.397565551433412
,Assam,Marigaon,782121,108,4.062207365793506
,Assam,Nagaon,782122,138,5.397565551433412
,Assam,Nagaon,782125,127,4.90793421669878
,Bihar,Araria,854334,158,6.287804341860016
,Bihar,Arwal,804419,109,4.106719305314836
,Bihar,Aurangabad,824122,96,3.5280640915375434
,Bihar,Aurangabad,824125,142,5.575613309518732
,Bihar,Banka,813106,132,5.130493914305431
,Bihar,Banka,813109,89,3.2164805148882323
,Bihar,Bhagalpur,813204,117,4.462814821485478
,Bihar,Bhagalpur,813209,158,6.287804341860016
,Bihar,Bhojpur,802312,89,3.2164805148882323
,Bihar,East Champaran,845420,106,3.9731834867508455
,Bihar,East Champaran,845422,152,6.020732704732035
,Bihar,Gaya,804403,111,4.195743184357497
,Bihar,Gaya,805128,87,3.1274566358455718
,Bihar,Gaya,824205,92,3.350016333452223
,Bihar,Gaya,824231,90,3.2609924544095623
,Bihar,Jamui,811307,124,4.774398398134789
,Bihar,Jamui,811308,157,6.243292402338686
,Bihar,Jamui,811314,126,4.863422277177449
,Bihar,Kaimur (Bhabua),821102,90,3.2609924544095623
,Bihar,Madhubani,847108,86,3.0829446963242417
,Bihar,Munger,811202,108,4.062207365793506
,Bihar,Muzaffarpur,842001,95,3.4835521520162134
,Bihar,Muzaffarpur,842004,85,3.0384327568029112
,Bihar,Muzaffarpur,843103,116,4.418302881964148
,Bihar,Muzaffarpur,843125,136,5.308541672390751
,Bihar,Nalanda,803108,87,3.1274566358455718
,Bihar,Patna,800001,111,4.195743184357497
,Bihar,Patna,801109,105,3.9286715472295155
,Bihar,Patna,801505,111,4.195743184357497
,Bihar,Patna,803202,114,4.329279002921487
,Bihar,Samastipur,848132,98,3.617087970580204
,Bihar,Samastipur,848207,100,3.7061118496228644
,Bihar,Saran,841403,86,3.0829446963242417
,Bihar,Saran,841424,92,3.350016333452223
,Bihar,Sitamarhi,843314,155,6.154268523296025
,Bihar,Sitamarhi,843331,87,3.1274566358455718
,Bihar,Siwan,841226,154,6.109756583774695
,Bihar,Vaishali,844102,109,4.106719305314836
,Bihar,West Champaran,845451,156,6.198780462817355
,Chhattisgarh,Bemetara,491335,108,4.062207365793506
,Chhattisgarh,Bemetara,491993,88,3.1719685753669022
,Chhattisgarh,Bilaspur,495001,89,3.2164805148882323
,Chhattisgarh,Durg,491001,128,4.95244615622011
,Chhattisgarh,Korba,495445,88,3.1719685753669022
,Chhattisgarh,Surguja,497001,155,6.154268523296025
,Chhattisgarh,Surguja,497101,88,3.1719685753669022
,Delhi,North East Delhi,110094,156,6.198780462817355
,Delhi,South Delhi,110044,104,3.884159607708185
,Gujarat,Banaskantha,385535,90,3.2609924544095623
,Haryana,Panipat,132103,123,4.729886458613459
,Uttar Pradesh,Allahabad,211003,89,3.2164805148882323
,Uttar Pradesh,Allahabad,212106,97,3.572576031058874
,Uttar Pradesh,Allahabad,212402,152,6.020732704732035
,Uttar Pradesh,Balrampur,271201,100,3.7061118496228644
,Uttar Pradesh,Bareilly,243303,94,3.4390402124948833
,Uttar Pradesh,Basti,272301,100,3.7061118496228644
,Uttar Pradesh,Bijnor,246701,138,5.397565551433412
,Uttar Pradesh,Fatehpur,212655,108,4.062207365793506
,Uttar Pradesh,Ghazipur,233001,105,3.9286715472295155
,Uttar Pradesh,Hardoi,241301,108,4.062207365793506
,Uttar Pradesh,Hardoi,241303,117,4.462814821485478
,Uttar Pradesh,Jhansi,284204,108,4.062207365793506
,Uttar Pradesh,Kannauj,209727,102,3.7951357286655245
,Uttar Pradesh,Kanpur Nagar,208001,157,6.243292402338686
,Uttar Pradesh,Kasganj,207123,90,3.2609924544095623
,Uttar Pradesh,Kheri,262701,135,5.264029732869421
,Uttar Pradesh,Kheri,262723,93,3.394528272973553
,Uttar Pradesh,Mau,276403,97,3.572576031058874
,Uttar Pradesh,Mirzapur,231304,98,3.617087970580204
,Uttar Pradesh,Rampur,244922,86,3.0829446963242417
,Uttar Pradesh,Sambhal,202421,93,3.394528272973553
,Uttar Pradesh,Shamli,247776,119,4.551838700528138
,Uttar Pradesh,Sitapur,261141,133,5.175005853826761
,Uttar Pradesh,Sonbhadra,231208,103,3.839647668186855
,Uttar Pradesh,Unnao,241504,97,3.572576031058874
,Telangana,Vikarabad,501141,163,6.510364039466667
,Telangana,Vikarabad,501142,110,4.151231244836167
,Uttar Pradesh,Agra,282007,95,3.4835521520162134
,Uttar Pradesh,Allahabad,212107,87,3.1274566358455718
,Uttar Pradesh,Allahabad,212301,90,3.2609924544095623
,Uttar Pradesh,Allahabad,212306,109,4.106719305314836
,Uttar Pradesh,Allahabad,212402,87,3.1274566358455718
,Uttar Pradesh,Baghpat,250101,85,3.0384327568029112
,Uttar Pradesh,Budaun,243635,97,3.572576031058874
,Uttar Pradesh,Bulandshahr,203131,171,6.8664595556373085
,Uttar Pradesh,Chandauli,232104,94,3.4390402124948833
,Uttar Pradesh,Deoria,274001,142,5.575613309518732
,Uttar Pradesh,Kheri,262802,162,6.465852099945337
,Uttar Pradesh,Kushinagar,274401,93,3.394528272973553
,Uttar Pradesh,Kushinagar,274802,110,4.151231244836167
,Uttar Pradesh,Mainpuri,205001,123,4.729886458613459
,Uttar Pradesh,Muzaffarnagar,251001,142,5.575613309518732
,Uttar Pradesh,Sambhal,202410,112,4.240255123878827
,Uttar Pradesh,Shahjahanpur,242301,89,3.2164805148882323
,Uttar Pradesh,Shamli,247774,90,3.2609924544095623
,Uttar Pradesh,Sitapur,261135,97,3.572576031058874
,Uttar Pradesh,Sitapur,261201,108,4.062207365793506
,Uttar Pradesh,Sonbhadra,231216,122,4.685374519092129
,Uttar Pradesh,Unnao,241501,96,3.5280640915375434
,Uttar Pradesh,Unnao,241504,88,3.1719685753669022
,Uttarakhand,Nainital,263139,90,3.2609924544095623
,Uttarakhand,Udham Singh Nagar,263148,96,3.5280640915375434
,West Bengal,Kolkata,700024,89,3.2164805148882323
,West Bengal,Malda,732201,98,3.617087970580204
,Assam,Barpeta,781305,99,3.661599910101534
,Assam,Barpeta,781308,104,3.884159607708185
,Assam,Dhemaji,787060,111,4.195743184357497
,Assam,Golaghat,785705,141,5.531101369997402
,Assam,Karbi Anglong,782460,111,4.195743184357497
,Punjab,Bathinda,151001,89,3.2164805148882323
,Rajasthan,Alwar,301001,102,3.7951357286655245
,Rajasthan,Jodhpur,342001,97,3.572576031058874
,Jharkhand,Chatra,825404,131,5.0859819747841
,Jharkhand,Chatra,825408,150,5.931708825689374
,Jharkhand,Giridih,825108,89,3.2164805148882323
,Jharkhand,Godda,814133,88,3.1719685753669022
,Jharkhand,Godda,814153,121,4.640862579570799
,Jharkhand,Latehar,829203,101,3.7506237891441945
,Jharkhand,Latehar,829206,106,3.9731834867508455
,Jharkhand,Pashchimi Singhbhum,833201,145,5.709149128082724
,Jharkhand,Ranchi,835214,95,3.4835521520162134
,Jharkhand,Ranchi,835225,86,3.0829446963242417
,Jharkhand,Sahebganj,816101,142,5.575613309518732
,Jharkhand,Simdega,835201,111,4.195743184357497
,Jharkhand,West Singhbhum,833105,104,3.884159607708185
,Jharkhand,West Singhbhum,833203,126,4.863422277177449
,Madhya Pradesh,Barwani,451551,102,3.7951357286655245
,Madhya Pradesh,Jabalpur,482001,119,4.551838700528138
,Madhya Pradesh,Jhabua,457779,99,3.661599910101534
,West Bengal,Malda,732140,108,4.062207365793506
,West Bengal,Murshidabad,742189,96,3.5280640915375434
,West Bengal,Murshidabad,742308,89,3.2164805148882323
,West Bengal,South 24 Parganas,743349,106,3.9731834867508455
,West Bengal,South 24 Parganas,743368,128,4.95244615622011
,West Bengal,Uttar Dinajpur,733156,99,3.661599910101534
,Madhya Pradesh,Sidhi,486661,137,5.353053611912081
,Maharashtra,Thane,401107,96,3.5280640915375434
,Maharashtra,Thane,421301,91,3.305504393930893
,Meghalaya,East Garo Hills,794111,103,3.839647668186855
,Gujarat,Surat,395010,151,5.976220765210705
,Haryana,Yamuna Nagar,135001,95,3.4835521520162134
,Jharkhand,Chatra,825408,105,3.9286715472295155
,Jharkhand,Garhwa,822114,122,4.685374519092129
,Jharkhand,Giridih,825412,87,3.1274566358455718
,Jharkhand,Gumla,835207,85,3.0384327568029112
,Jharkhand,Pashchimi Singhbhum,833201,119,4.551838700528138
,Jharkhand,Sahebganj,816109,140,5.486589430476072
,Jharkhand,Sahebganj,816110,110,4.151231244836167
,Madhya Pradesh,Katni,483501,116,4.418302881964148
,Madhya Pradesh,Morena,476001,119,4.551838700528138
,Madhya Pradesh,Singrauli,486886,127,4.90793421669878
,Assam,Dhubri,783131,119,4.551838700528138
,Assam,Dhubri,783349,132,5.130493914305431
,Assam,Karbi Anglong,782480,146,5.753661067604054
,Bihar,Araria,854325,114,4.329279002921487
,Bihar,Arwal,804428,94,3.4390402124948833
,Bihar,Aurangabad,824203,113,4.284767063400157
,Bihar,Banka,813101,163,6.510364039466667
,Bihar,Begusarai,848201,90,3.2609924544095623
,Bihar,Begusarai,851133,85,3.0384327568029112
,Bihar,Begusarai,851217,99,3.661599910101534
,Bihar,Bhagalpur,813210,88,3.1719685753669022
,Bihar,Bhagalpur,853205,92,3.350016333452223
,Bihar,East Champaran,845415,96,3.5280640915375434
,Bihar,East Champaran,845416,87,3.1274566358455718
,Bihar,East Champaran,845417,93,3.394528272973553
,Bihar,East Champaran,845418,151,5.976220765210705
,Bihar,Gaya,823001,137,5.353053611912081
,Bihar,Gaya,824233,90,3.2609924544095623
,Bihar,Gopalganj,841438,103,3.839647668186855
,Bihar,Jehanabad,804408,124,4.774398398134789
,Bihar,Katihar,854103,102,3.7951357286655245
,Bihar,Madhepura,852101,104,3.884159607708185
,Bihar,Madhepura,852112,128,4.95244615622011
,Bihar,Madhepura,852210,129,4.99695809574144
,Bihar,Madhepura,852213,88,3.1719685753669022
,Bihar,Madhubani,847235,101,3.7506237891441945
,Bihar,Munger,811201,106,3.9731834867508455
,Bihar,Nawada,805104,126,4.863422277177449
,Bihar,Nawada,805127,122,4.685374519092129
,Bihar,Patna,804451,141,5.531101369997402
,Bihar,Purnia,854330,131,5.0859819747841
,Bihar,Saharsa,852106,95,3.4835521520162134
,Bihar,Samastipur,848117,125,4.818910337656119
,Bihar,Samastipur,848503,134,5.219517793348091
,Bihar,Sitamarhi,843324,157,6.243292402338686
,Bihar,Sitamarhi,843331,105,3.9286715472295155
,Bihar,Siwan,841226,102,3.7951357286655245
,Bihar,West Champaran,845103,124,4.774398398134789
,Chhattisgarh,Baloda Bazar,493118,155,6.154268523296025
,Chhattisgarh,Bilaspur,495001,99,3.661599910101534
,Delhi,East Delhi,110092,122,4.685374519092129
,Delhi,North East Delhi,110094,161,6.421340160424006
,Delhi,North West Delhi,110085,114,4.329279002921487
,Punjab,Ludhiana,141008,102,3.7951357286655245
,Rajasthan,Banswara,327001,99,3.661599910101534
,Rajasthan,Bhilwara,311001,97,3.572576031058874
,Punjab,Ludhiana,141007,86,3.0829446963242417
,Rajasthan,Alwar,301001,99,3.661599910101534
,Telangana,Vikarabad,501141,90,3.2609924544095623
,Uttar Pradesh,Allahabad,212301,117,4.462814821485478
,Uttar Pradesh,Allahabad,212402,151,5.976220765210705
,Uttar Pradesh,Allahabad,221503,110,4.151231244836167
,Uttar Pradesh,Allahabad,221508,90,3.2609924544095623
,Uttar Pradesh,Ambedkar Nagar,224190,97,3.572576031058874
,Uttar Pradesh,Ballia,221712,110,4.151231244836167
,Uttar Pradesh,Balrampur,271201,112,4.240255123878827
,Uttar Pradesh,Bara Banki,225305,94,3.4390402124948833
,Uttar Pradesh,Bareilly,243001,100,3.7061118496228644
,Uttar Pradesh,Bareilly,243202,108,4.062207365793506
,Uttar Pradesh,Budaun,243632,95,3.4835521520162134
,Uttar Pradesh,Bulandshahr,203131,165,6.599387918509327
,Uttar Pradesh,Ghaziabad,201001,115,4.373790942442818
,Uttar Pradesh,Ghaziabad,201204,103,3.839647668186855
,Uttar Pradesh,Hardoi,241123,96,3.5280640915375434
,Uttar Pradesh,Hardoi,241124,107,4.017695426272176
,Uttar Pradesh,Hardoi,241301,103,3.839647668186855
,Uttar Pradesh,Jhansi,284204,110,4.151231244836167
,Uttar Pradesh,Kannauj,209727,85,3.0384327568029112
,Uttar Pradesh,Kaushambi,212217,93,3.394528272973553
,Uttar Pradesh,Lucknow,226003,106,3.9731834867508455
,Uttar Pradesh,Maharajganj,273303,104,3.884159607708185
,Uttar Pradesh,Mahoba,210429,98,3.617087970580204
,Uttar Pradesh,Mainpuri,205001,128,4.95244615622011
,Uttar Pradesh,Mau,275101,119,4.551838700528138
,Uttar Pradesh,Meerut,250401,111,4.195743184357497
,Uttar Pradesh,Mirzapur,231211,160,6.376828220902676
,Uttar Pradesh,Muzaffarnagar,251201,104,3.884159607708185
,Uttar Pradesh,Rampur,244924,106,3.9731834867508455
,Uttar Pradesh,Shahjahanpur,242307,93,3.394528272973553
,Uttar Pradesh,Shamli,247776,109,4.106719305314836
,Uttar Pradesh,Shrawasti,271831,133,5.175005853826761
,Uttar Pradesh,Unnao,241501,113,4.284767063400157
,Uttar Pradesh,Unnao,241503,111,4.195743184357497
,Uttarakhand,Dehradun,248001,117,4.462814821485478
,Uttarakhand,Nainital,263139,111,4.195743184357497
,Jharkhand,Dhanbad,828113,85,3.0384327568029112
,Jharkhand,Dhanbad,828205,97,3.572576031058874
,Jharkhand,Giridih,825108,108,4.062207365793506
,Jharkhand,Simdega,835201,102,3.7951357286655245
,Jharkhand,Simdega,835223,134,5.219517793348091
,Jharkhand,West Singhbhum,833201,123,4.729886458613459
,West Bengal,Birbhum,731224,137,5.353053611912081
,West Bengal,Cooch Behar,736134,86,3.0829446963242417
,West Bengal,Cooch Behar,736135,130,5.04147003526277
,West Bengal,Dakshin Dinajpur,733125,120,4.596350640049468
,West Bengal,Hooghly,712149,88,3.1719685753669022
,West Bengal,Hooghly,712401,97,3.572576031058874
,West Bengal,Jalpaiguri,735121,91,3.305504393930893
,West Bengal,Jalpaiguri,735220,107,4.017695426272176
,West Bengal,Murshidabad,742213,110,4.151231244836167
,West Bengal,Murshidabad,742303,140,5.486589430476072
,West Bengal,North 24 Parganas,743423,137,5.353053611912081
,West Bengal,North 24 Parganas,743425,104,3.884159607708185
,West Bengal,Puruliya,723126,85,3.0384327568029112
,West Bengal,Uttar Dinajpur,733128,109,4.106719305314836
,West Bengal,Uttar Dinajpur,733134,156,6.198780462817355
,West Bengal,Uttar Dinajpur,733209,92,3.350016333452223
,West Bengal,Uttar Dinajpur,733215,121,4.640862579570799
,Bihar,Saharsa,852216,103,3.839647668186855
,Bihar,Sitamarhi,843314,121,4.640862579570799
,Bihar,Supaul,852214,104,3.884159607708185
,Bihar,Vaishali,844508,113,4.284767063400157
,Bihar,West Champaran,845101,118,4.507326761006808
,Chhattisgarh,Bastar,494001,106,3.9731834867508455
,Chhattisgarh,Koriya,497778,89,3.2164805148882323
,Jharkhand,Jamtara,815351,121,4.640862579570799
,Maharashtra,Ahmadnagar,413705,86,3.0829446963242417
,Maharashtra,Beed,431128,99,3.661599910101534
,Maharashtra,Chandrapur,442908,100,3.7061118496228644
,Maharashtra,Dhule,425405,97,3.572576031058874
,Maharashtra,Latur,413515,91,3.305504393930893
,Maharashtra,Nanded,431712,133,5.175005853826761
,Maharashtra,Nanded,431802,132,5.130493914305431
,Maharashtra,Osmanabad,413606,86,3.0829446963242417
,Maharashtra,Solapur,413304,135,5.264029732869421
,Uttar Pradesh,Banda,210001,87,3.1274566358455718
,Uttar Pradesh,Hardoi,241001,89,3.2164805148882323
,Uttar Pradesh,Jaunpur,222001,94,3.4390402124948833
,Uttar Pradesh,Saharanpur,247001,120,4.596350640049468
,West Bengal,Cooch Behar,736135,93,3.394528272973553
,West Bengal,Cooch Behar,736157,97,3.572576031058874
,West Bengal,Malda,732123,88,3.1719685753669022
,Uttar Pradesh,Aligarh,202002,115,4.373790942442818
,Uttar Pradesh,Azamgarh,276001,91,3.305504393930893
,Uttar Pradesh,Bahraich,271851,115,4.373790942442818
,Uttar Pradesh,Bareilly,243201,147,5.798173007125384
,Uttar Pradesh,Bareilly,243503,152,6.020732704732035
,Uttar Pradesh,Bareilly,262406,108,4.062207365793506
,Uttar Pradesh,Bijnor,246762,105,3.9286715472295155
,Uttar Pradesh,Bulandshahr,203131,145,5.709149128082724
,Uttar Pradesh,Deoria,274001,163,6.510364039466667
,Uttar Pradesh,Firozabad,283204,110,4.151231244836167
,Uttar Pradesh,Hardoi,241304,97,3.572576031058874
,Uttar Pradesh,Kannauj,209721,97,3.572576031058874
,Uttar Pradesh,Kanpur Nagar,209202,91,3.305504393930893
,Uttar Pradesh,Kushinagar,274305,118,4.507326761006808
,Uttar Pradesh,Mau,275101,153,6.065244644253365
,Uttar Pradesh,Muzaffarnagar,251001,155,6.154268523296025
,Uttar Pradesh,Muzaffarnagar,251314,94,3.4390402124948833
,Uttar Pradesh,Rampur,244922,113,4.284767063400157
,Uttar Pradesh,Sant Kabir Nagar,272162,90,3.2609924544095623
,Uttar Pradesh,Shahjahanpur,242221,129,4.99695809574144
,Uttar Pradesh,Sitapur,261141,118,4.507326761006808
,Uttar Pradesh,Sitapur,261303,109,4.106719305314836
,Uttar Pradesh,Sonbhadra,231216,116,4.418302881964148
,Uttar Pradesh,Unnao,209821,93,3.394528272973553
,Uttar Pradesh,Unnao,241504,91,3.305504393930893
,Uttarakhand,Udham Singh Nagar,244713,105,3.9286715472295155
,Bihar,Banka,813102,99,3.661599910101534
,Bihar,Darbhanga,847203,90,3.2609924544095623
,Bihar,East Champaran,845302,133,5.175005853826761
,Bihar,East Champaran,845303,101,3.7506237891441945
,Bihar,East Champaran,845437,107,4.017695426272176
,Bihar,Gaya,824201,100,3.7061118496228644
,Bihar,Kaimur (Bhabua),821101,115,4.373790942442818
,Bihar,Lakhisarai,811311,123,4.729886458613459
,Bihar,Madhubani,847226,108,4.062207365793506
,Bihar,Patna,803202,102,3.7951357286655245
,Bihar,Purnia,854304,107,4.017695426272176
,Bihar,Rohtas,802215,156,6.198780462817355
,West Bengal,Barddhaman,713422,90,3.2609924544095623
,West Bengal,Birbhum,731123,104,3.884159607708185
,West Bengal,Dakshin Dinajpur,733121,115,4.373790942442818
,West Bengal,Malda,732140,113,4.284767063400157
,West Bengal,South 24 Parganas,743372,117,4.462814821485478
,West Bengal,South 24 Parganas,743502,137,5.353053611912081
,West Bengal,Uttar Dinajpur,733201,103,3.839647668186855
,West Bengal,South 24 Parganas,743337,102,3.7951357286655245
,West Bengal,South 24 Parganas,743355,109,4.106719305314836
,Telangana,Hyderabad,500053,91,3.305504393930893
,Telangana,Karimnagar,505001,89,3.2164805148882323
,Uttar Pradesh,Agra,282007,93,3.394528272973553
,Uttar Pradesh,Agra,283111,117,4.462814821485478
,Uttar Pradesh,Allahabad,212106,97,3.572576031058874
,Uttar Pradesh,Amroha,244241,90,3.2609924544095623
,Uttar Pradesh,Baghpat,250611,107,4.017695426272176
,Uttar Pradesh,Bahraich,271903,110,4.151231244836167
,Uttar Pradesh,Balrampur,271201,122,4.685374519092129
,Uttar Pradesh,Banda,210125,91,3.305504393930893
,Uttar Pradesh,Bareilly,243123,88,3.1719685753669022
