date,state,district,pincode,total,zscore
2025-09-08,Gujarat,Surat,395010,32,3.305064963598858
2025-09-08,Haryana,Faridabad,121004,30,3.066105712928867
2025-09-08,Haryana,Kaithal,136027,31,3.1855853382638624
2025-09-08,Haryana,Panipat,132103,49,5.336218594293781
2025-09-08,Jharkhand,Dhanbad,828205,51,5.575177844963772
2025-09-08,Jharkhand,Lohardaga,835302,33,3.4245445889338533
2025-09-08,Jharkhand,Pakur,816107,47,5.09725934362379
2025-09-08,Rajasthan,Alwar,301405,35,3.663503839603844
2025-09-08,Rajasthan,Bharatpur,321001,36,3.7829834649388396
2025-09-08,Uttar Pradesh,Bahraich,271801,30,3.066105712928867
2025-09-08,Uttar Pradesh,Lucknow,226003,36,3.7829834649388396
2025-09-08,Uttar Pradesh,Meerut,250001,31,3.1855853382638624
2025-09-08,Uttar Pradesh,Siddharthnagar,272206,52,5.694657470298767
2025-09-08,Uttar Pradesh,Varanasi,221302,34,3.5440242142688487
2025-09-08,West Bengal,Murshidabad,742135,54,5.933616720968759
2025-09-08,West Bengal,Murshidabad,742148,32,3.305064963598858
2025-09-08,West Bengal,South 24 Parganas,743329,33,3.4245445889338533
2025-09-08,West Bengal,South 24 Parganas,743502,34,3.5440242142688487
2025-09-08,West Bengal,Uttar Dinajpur,733202,59,6.531014847643736
2025-09-08,Karnataka,Gadag,582118,33,3.4245445889338533
2025-09-08,Madhya Pradesh,Ashok Nagar,473330,38,4.021942715608831
2025-09-08,Madhya Pradesh,Burhanpur,450331,37,3.9024630902738355
2025-09-08,Madhya Pradesh,Datia,475661,43,4.619340842283808
2025-09-08,Madhya Pradesh,Jabalpur,482001,61,6.769974098313727
2025-09-08,Madhya Pradesh,Jhabua,457661,77,8.681648103673655
2025-09-08,Madhya Pradesh,Morena,476224,33,3.4245445889338533
2025-09-08,Madhya Pradesh,Morena,476229,30,3.066105712928867
2025-09-08,Madhya Pradesh,Shivpuri,473551,31,3.1855853382638624
2025-09-08,Maharashtra,Nandurbar,425414,33,3.4245445889338533
2025-09-09,Assam,Lakhimpur,787055,32,3.305064963598858
2025-09-09,Bihar,Gaya,824232,35,3.663503839603844
2025-09-09,Bihar,Samastipur,848114,43,4.619340842283808
2025-09-09,Bihar,Saran,841301,33,3.4245445889338533
2025-09-09,Bihar,Sitamarhi,843302,54,5.933616720968759
2025-09-09,Bihar,Vaishali,844508,44,4.738820467618804
2025-09-09,Bihar,West Champaran,845453,31,3.1855853382638624
2025-09-09,Bihar,West Champaran,845454,44,4.738820467618804
2025-09-09,Chhattisgarh,Mungeli,495115,40,4.260901966278822
2025-09-09,Delhi,North West Delhi,110086,54,5.933616720968759
2025-09-09,Haryana,Karnal,132001,43,4.619340842283808
2025-09-09,Jharkhand,Chatra,825404,31,3.1855853382638624
2025-09-09,Jharkhand,Dhanbad,828109,34,3.5440242142688487
2025-09-09,Uttar Pradesh,Agra,282001,39,4.141422340943826
2025-09-09,Uttar Pradesh,Balrampur,271604,30,3.066105712928867
2025-09-09,Uttar Pradesh,Basti,272002,34,3.5440242142688487
2025-09-09,Uttar Pradesh,Bijnor,246725,48,5.2167389689587855
2025-09-09,Uttar Pradesh,Hardoi,241001,41,4.380381591613817
2025-09-09,Uttar Pradesh,Meerut,250001,41,4.380381591613817
2025-09-09,Uttar Pradesh,Mirzapur,231304,34,3.5440242142688487
2025-09-09,Uttar Pradesh,Rae Bareli,229001,47,5.09725934362379
2025-09-09,Uttar Pradesh,Sambhal,202421,30,3.066105712928867
2025-09-09,Uttar Pradesh,Shamli,247774,31,3.1855853382638624
2025-09-09,Uttar Pradesh,Sitapur,261135,42,4.499861216948813
2025-09-09,Uttar Pradesh,Sitapur,261201,48,5.2167389689587855
2025-09-09,Uttar Pradesh,Sonbhadra,231216,30,3.066105712928867
2025-09-09,Uttar Pradesh,Unnao,209801,47,5.09725934362379
2025-09-09,Maharashtra,Nanded,431715,31,3.1855853382638624
2025-09-09,Odisha,Malkangiri,764044,34,3.5440242142688487
2025-09-09,Rajasthan,Ajmer,305001,30,3.066105712928867
2025-09-09,Rajasthan,Barmer,344033,31,3.1855853382638624
2025-09-09,Rajasthan,Bharatpur,321204,34,3.5440242142688487
2025-09-09,Rajasthan,Dungarpur,314030,36,3.7829834649388396
2025-09-09,Rajasthan,Jalor,343029,35,3.663503839603844
2025-09-09,Rajasthan,Karauli,322230,35,3.663503839603844
2025-09-09,Rajasthan,Nagaur,341001,47,5.09725934362379
2025-09-09,Rajasthan,Udaipur,313001,31,3.1855853382638624
2025-09-09,Jharkhand,Jamtara,815352,33,3.4245445889338533
2025-09-09,Madhya Pradesh,Barwani,451551,51,5.575177844963772
2025-09-09,Madhya Pradesh,Barwani,451666,73,8.203729602333674
2025-09-09,Madhya Pradesh,Chhatarpur,471515,37,3.9024630902738355
2025-09-09,Madhya Pradesh,Dewas,455001,39,4.141422340943826
2025-09-09,Madhya Pradesh,Gwalior,475110,40,4.260901966278822
2025-09-09,Madhya Pradesh,Jabalpur,482001,45,4.858300092953799
2025-09-09,Madhya Pradesh,Jabalpur,483225,33,3.4245445889338533
2025-09-09,Madhya Pradesh,Khargone,451331,42,4.499861216948813
2025-09-09,Madhya Pradesh,Khargone,451332,39,4.141422340943826
2025-09-09,Madhya Pradesh,Khargone,451441,33,3.4245445889338533
2025-09-09,Madhya Pradesh,Satna,485001,41,4.380381591613817
2025-09-09,Madhya Pradesh,Shivpuri,473551,42,4.499861216948813
2025-09-09,Madhya Pradesh,Ujjain,456224,41,4.380381591613817
2025-09-09,West Bengal,Uttar Dinajpur,733207,95,10.832281359703574
2025-09-09,Assam,Nagaon,782003,37,3.9024630902738355
2025-09-09,Bihar,Banka,813106,33,3.4245445889338533
2025-09-09,Bihar,Katihar,854317,62,6.889453723648723
2025-09-09,Bihar,Kishanganj,855101,35,3.663503839603844
2025-09-09,Bihar,Kishanganj,855117,33,3.4245445889338533
2025-09-09,Bihar,Saharsa,852127,31,3.1855853382638624
2025-09-09,Bihar,Sitamarhi,843332,58,6.411535222308741
2025-09-09,Bihar,West Champaran,845449,40,4.260901966278822
2025-09-09,Chhattisgarh,Balrampur,497225,44,4.738820467618804
2025-09-09,Delhi,West Delhi,110059,64,7.128412974318714
2025-09-09,Gujarat,Surat,394210,44,4.738820467618804
2025-09-09,Haryana,Mewat,122508,35,3.663503839603844
2025-09-09,Uttar Pradesh,Aligarh,202001,64,7.128412974318714
2025-09-09,Uttar Pradesh,Bahraich,271903,31,3.1855853382638624
2025-09-09,Uttar Pradesh,Bulandshahr,203131,35,3.663503839603844
2025-09-09,Uttar Pradesh,Chandauli,232101,34,3.5440242142688487
2025-09-09,Uttar Pradesh,Chandauli,232103,34,3.5440242142688487
2025-09-09,Uttar Pradesh,Etawah,206242,35,3.663503839603844
2025-09-09,Uttar Pradesh,Firozabad,283204,33,3.4245445889338533
2025-09-09,Uttar Pradesh,Gautam Buddha Nagar,201301,37,3.9024630902738355
2025-09-09,Uttar Pradesh,Kannauj,209721,31,3.1855853382638624
2025-09-09,Uttar Pradesh,Kheri,261502,32,3.305064963598858
2025-09-09,Uttar Pradesh,Kheri,262802,41,4.380381591613817
2025-09-09,Uttar Pradesh,Kheri,262804,65,7.247892599653709
2025-09-09,Uttar Pradesh,Meerut,250344,33,3.4245445889338533
2025-09-09,Uttar Pradesh,Rampur,244901,41,4.380381591613817
2025-09-09,Uttar Pradesh,Sitapur,261203,36,3.7829834649388396
2025-09-09,Uttar Pradesh,Sitapur,261303,33,3.4245445889338533
2025-09-09,Uttar Pradesh,Varanasi,221001,51,5.575177844963772
2025-09-09,Uttarakhand,Tehri Garhwal,249132,31,3.1855853382638624
2025-09-09,Maharashtra,Thane,421302,76,8.56216847833866
2025-09-09,Meghalaya,West Jaintia Hills,793150,33,3.4245445889338533
2025-09-09,Meghalaya,West Khasi Hills,793119,56,6.17257597163875
2025-09-09,Odisha,Malkangiri,764043,32,3.305064963598858
2025-09-09,Rajasthan,Baran,325216,51,5.575177844963772
2025-09-09,Rajasthan,Bikaner,334001,37,3.9024630902738355
2025-09-09,Rajasthan,Dholpur,328001,31,3.1855853382638624
2025-09-09,Rajasthan,Jodhpur,342301,31,3.1855853382638624
2025-09-09,Jharkhand,Garhwa,822114,46,4.977779718288795
2025-09-09,Jharkhand,Sahebganj,816108,55,6.053096346303755
2025-09-09,Madhya Pradesh,Ashok Nagar,473330,37,3.9024630902738355
2025-09-09,Madhya Pradesh,Dhar,454001,30,3.066105712928867
2025-09-09,Madhya Pradesh,Guna,473101,32,3.305064963598858
2025-09-09,Madhya Pradesh,Indore,453551,39,4.141422340943826
2025-09-09,Madhya Pradesh,Katni,483442,30,3.066105712928867
2025-09-09,Madhya Pradesh,Panna,488220,52,5.694657470298767
2025-09-09,Madhya Pradesh,Panna,488442,38,4.021942715608831
2025-09-09,Madhya Pradesh,Raisen,464551,30,3.066105712928867
2025-09-09,West Bengal,South 24 Parganas,743329,37,3.9024630902738355
2025-09-09,West Bengal,Uttar Dinajpur,733202,74,8.323209227668668
2025-09-09,Uttar Pradesh,Ghaziabad,201102,47,5.09725934362379
2025-09-09,Uttar Pradesh,Kanpur Nagar,208001,36,3.7829834649388396
2025-09-09,Uttar Pradesh,Kanpur Nagar,209202,39,4.141422340943826
2025-09-09,Uttar Pradesh,Maharajganj,273163,34,3.5440242142688487
2025-09-09,Uttar Pradesh,Mainpuri,205263,30,3.066105712928867
2025-09-09,Uttar Pradesh,Mathura,281403,39,4.141422340943826
2025-09-09,Uttar Pradesh,Meerut,250002,64,7.128412974318714
2025-09-09,Uttar Pradesh,Pilibhit,262122,62,6.889453723648723
2025-09-09,Uttar Pradesh,Sambhal,202412,30,3.066105712928867
2025-09-09,Uttar Pradesh,Unnao,241504,32,3.305064963598858
2025-09-09,West Bengal,Malda,732125,34,3.5440242142688487
2025-09-09,West Bengal,Murshidabad,742135,30,3.066105712928867
2025-09-09,Madhya Pradesh,Ashok Nagar,473331,32,3.305064963598858
2025-09-09,Madhya Pradesh,Ashok Nagar,473443,35,3.663503839603844
2025-09-09,Madhya Pradesh,Bhopal,462030,33,3.4245445889338533
2025-09-09,Madhya Pradesh,Guna,473105,56,6.17257597163875
2025-09-09,Madhya Pradesh,Morena,476229,39,4.141422340943826
2025-09-09,Madhya Pradesh,Panna,488001,60,6.650494472978732
2025-09-09,Madhya Pradesh,Panna,488446,42,4.499861216948813
2025-09-09,Madhya Pradesh,Seoni,480661,32,3.305064963598858
2025-09-09,Madhya Pradesh,Sidhi,486661,73,8.203729602333674
2025-09-09,Madhya Pradesh,Ujjain,456222,49,5.336218594293781
2025-09-09,Madhya Pradesh,Umaria,484660,30,3.066105712928867
2025-09-09,Madhya Pradesh,Vidisha,464228,49,5.336218594293781
2025-09-09,Odisha,Malkangiri,764047,35,3.663503839603844
2025-09-09,Punjab,Amritsar,143001,33,3.4245445889338533
2025-09-09,Assam,Nagaon,782124,48,5.2167389689587855
2025-09-09,Rajasthan,Bharatpur,321404,31,3.1855853382638624
2025-09-09,Rajasthan,Nagaur,341303,35,3.663503839603844
2025-09-09,Rajasthan,Pali,306401,38,4.021942715608831
2025-09-09,Rajasthan,Sawai Madhopur,322201,47,5.09725934362379
2025-09-09,Rajasthan,Tonk,304001,34,3.5440242142688487
2025-09-09,Tamil Nadu,Tiruchirappalli,620001,43,4.619340842283808
2025-09-09,Tamil Nadu,Tiruchirappalli,621209,38,4.021942715608831
2025-09-09,Telangana,Hyderabad,500053,40,4.260901966278822
2025-09-09,Uttar Pradesh,Banda,210001,43,4.619340842283808
2025-09-09,Uttar Pradesh,Bara Banki,225305,31,3.1855853382638624
2025-09-09,Uttar Pradesh,Budaun,243601,45,4.858300092953799
2025-09-09,Bihar,East Champaran,845437,31,3.1855853382638624
2025-09-09,Bihar,Katihar,855113,30,3.066105712928867
2025-09-09,Bihar,Khagaria,848203,37,3.9024630902738355
2025-09-09,Bihar,Nawada,805123,30,3.066105712928867
2025-09-09,Haryana,Palwal,121102,35,3.663503839603844
2025-09-09,Karnataka,Gadag,582118,32,3.305064963598858
2025-09-09,Uttar Pradesh,Etah,207001,38,4.021942715608831
2025-09-09,Uttar Pradesh,Farrukhabad,209743,32,3.305064963598858
2025-09-09,Uttar Pradesh,Firozabad,283203,63,7.008933348983718
2025-09-09,Uttar Pradesh,Ghaziabad,201001,35,3.663503839603844
2025-09-09,Uttar Pradesh,Hathras,204101,50,5.455698219628776
2025-09-09,Uttar Pradesh,Mainpuri,205001,43,4.619340842283808
2025-09-09,Uttar Pradesh,Meerut,250401,30,3.066105712928867
2025-09-09,Uttar Pradesh,Mirzapur,231303,32,3.305064963598858
2025-09-09,Uttar Pradesh,Moradabad,202411,35,3.663503839603844
2025-09-09,Uttar Pradesh,Pilibhit,262001,51,5.575177844963772
2025-09-09,Uttar Pradesh,Pilibhit,262201,41,4.380381591613817
2025-09-09,Uttar Pradesh,Saharanpur,247001,69,7.725811100993691
2025-09-09,Uttar Pradesh,Sant Kabir Nagar,272175,37,3.9024630902738355
2025-09-09,Uttar Pradesh,Siddharthnagar,272153,52,5.694657470298767
2025-09-09,Uttar Pradesh,Siddharthnagar,272202,63,7.008933348983718
2025-09-09,West Bengal,Jalpaiguri,736204,34,3.5440242142688487
2025-09-09,West Bengal,Murshidabad,742213,34,3.5440242142688487
2025-09-09,West Bengal,Paschim Medinipur,721127,35,3.663503839603844
2025-09-09,West Bengal,Puruliya,723152,31,3.1855853382638624
2025-09-09,West Bengal,South 24 Parganas,743502,35,3.663503839603844
2025-09-09,West Bengal,Uttar Dinajpur,733208,44,4.738820467618804
2025-09-09,Odisha,Nabarangapur,764072,36,3.7829834649388396
2025-09-09,Rajasthan,Ajmer,305901,31,3.1855853382638624
2025-09-09,Rajasthan,Bharatpur,321001,41,4.380381591613817
2025-09-09,Rajasthan,Bharatpur,321022,36,3.7829834649388396
2025-09-09,Rajasthan,Dholpur,328024,34,3.5440242142688487
2025-09-09,Rajasthan,Jodhpur,342001,61,6.769974098313727
2025-09-09,Uttar Pradesh,Bahraich,271851,35,3.663503839603844
2025-09-09,Uttar Pradesh,Bahraich,271855,80,9.040086979678641
2025-09-09,Bihar,Araria,854311,45,4.858300092953799
2025-09-09,Bihar,Darbhanga,847203,41,4.380381591613817
2025-09-09,Bihar,Darbhanga,848213,32,3.305064963598858
2025-09-09,Bihar,Katihar,855102,30,3.066105712928867
2025-09-09,Bihar,Madhepura,852210,45,4.858300092953799
2025-09-09,Bihar,Purnia,854315,57,6.2920555969737455
2025-09-09,Bihar,Samastipur,848210,30,3.066105712928867
2025-09-09,Bihar,Sheohar,843329,31,3.1855853382638624
2025-09-09,Bihar,Siwan,841226,40,4.260901966278822
2025-09-09,Bihar,West Champaran,845438,46,4.977779718288795
2025-09-09,Haryana,Kaithal,136027,31,3.1855853382638624
2025-09-09,Haryana,Panipat,132103,34,3.5440242142688487
2025-09-09,Jharkhand,Deoghar,815353,44,4.738820467618804
2025-09-09,Jharkhand,Lohardaga,835302,35,3.663503839603844
2025-09-09,Jharkhand,Pakur,816107,50,5.455698219628776
2025-09-09,Madhya Pradesh,Chhatarpur,471313,30,3.066105712928867
2025-09-09,Madhya Pradesh,Dewas,455118,35,3.663503839603844
2025-09-09,Madhya Pradesh,Guna,473001,58,6.411535222308741
2025-09-09,Madhya Pradesh,Hoshangabad,461990,47,5.09725934362379
2025-09-09,Madhya Pradesh,Indore,452001,32,3.305064963598858
2025-09-09,Madhya Pradesh,Jhabua,457661,83,9.398525855683628
2025-09-09,Madhya Pradesh,Jhabua,457770,54,5.933616720968759
2025-09-09,Madhya Pradesh,Katni,483440,39,4.141422340943826
2025-09-09,Madhya Pradesh,Morena,476001,55,6.053096346303755
2025-09-09,Madhya Pradesh,Neemuch,458441,46,4.977779718288795
2025-09-09,Madhya Pradesh,Shivpuri,473995,41,4.380381591613817
2025-09-09,Maharashtra,Nandurbar,425414,46,4.977779718288795
2025-09-09,Maharashtra,Nashik,423203,49,5.336218594293781
2025-09-09,Meghalaya,East Khasi Hills,793121,47,5.09725934362379
2025-09-09,Maharashtra,Thane,400612,37,3.9024630902738355
2025-09-09,Rajasthan,Bharatpur,321203,32,3.305064963598858
2025-09-09,Rajasthan,Bhilwara,311301,31,3.1855853382638624
2025-09-09,Rajasthan,Churu,331023,31,3.1855853382638624
2025-09-09,Telangana,Mahabubnagar,509001,31,3.1855853382638624
2025-09-09,Uttar Pradesh,Bahraich,271801,33,3.4245445889338533
2025-09-09,Uttar Pradesh,Bahraich,271825,35,3.663503839603844
2025-09-09,Uttar Pradesh,Bahraich,271830,42,4.499861216948813
2025-09-09,Uttar Pradesh,Bareilly,243505,37,3.9024630902738355
2025-09-09,Uttar Pradesh,Bijnor,246761,30,3.066105712928867
2025-09-09,Uttar Pradesh,Hapur,245101,42,4.499861216948813
2025-09-09,Uttar Pradesh,Maharajganj,273164,34,3.5440242142688487
2025-09-09,Uttar Pradesh,Mirzapur,231001,63,7.008933348983718
2025-09-09,Uttar Pradesh,Moradabad,244001,86,9.756964731688614
2025-09-09,Uttar Pradesh,Muzaffarnagar,251002,30,3.066105712928867
2025-09-09,Uttar Pradesh,Rampur,244922,31,3.1855853382638624
2025-09-09,Uttar Pradesh,Sambhal,244302,36,3.7829834649388396
2025-09-09,Uttar Pradesh,Shahjahanpur,242001,58,6.411535222308741
2025-09-09,Uttar Pradesh,Sitapur,261001,32,3.305064963598858
2025-09-09,Uttar Pradesh,Sitapur,261205,33,3.4245445889338533
2025-09-09,West Bengal,Howrah,711315,54,5.933616720968759
2025-09-09,West Bengal,Howrah,711316,32,3.305064963598858
2025-09-09,West Bengal,Murshidabad,742202,114,13.102394241068488
2025-09-09,West Bengal,Puruliya,723143,31,3.1855853382638624
2025-09-09,West Bengal,Uttar Dinajpur,733210,39,4.141422340943826
2025-09-09,Assam,Barpeta,781308,33,3.4245445889338533
2025-09-09,Assam,Barpeta,781319,31,3.1855853382638624
2025-09-09,Assam,Dhubri,783348,31,3.1855853382638624
2025-09-09,Bihar,Gaya,823003,30,3.066105712928867
2025-09-09,Bihar,Kishanganj,855107,42,4.499861216948813
2025-09-09,Bihar,Samastipur,848117,30,3.066105712928867
2025-09-09,Bihar,Vaishali,844122,31,3.1855853382638624
2025-09-09,Chhattisgarh,Bilaspur,495224,33,3.4245445889338533
2025-09-09,Delhi,North East Delhi,110094,54,5.933616720968759
2025-09-09,Delhi,West Delhi,110041,51,5.575177844963772
2025-09-09,Gujarat,Surat,395010,33,3.4245445889338533
2025-09-09,Gujarat,Valsad,396065,34,3.5440242142688487
2025-09-09,Haryana,Faridabad,121004,32,3.305064963598858
2025-09-09,Haryana,Gurgaon,122001,33,3.4245445889338533
2025-09-09,Jharkhand,West Singhbhum,833214,39,4.141422340943826
2025-09-09,Karnataka,Ramanagar,562120,40,4.260901966278822
2025-09-09,Madhya Pradesh,Bhind,477001,30,3.066105712928867
2025-09-09,Madhya Pradesh,Burhanpur,450331,38,4.021942715608831
2025-09-09,Madhya Pradesh,Datia,475661,61,6.769974098313727
2025-09-09,Madhya Pradesh,Dhar,454331,30,3.066105712928867
2025-09-09,Madhya Pradesh,Indore,452010,33,3.4245445889338533
2025-09-09,Madhya Pradesh,Jhabua,457777,40,4.260901966278822
2025-09-09,Madhya Pradesh,Jhabua,457779,30,3.066105712928867
2025-09-09,Madhya Pradesh,Katni,483501,44,4.738820467618804
2025-09-09,Madhya Pradesh,Khargone,451001,40,4.260901966278822
2025-09-09,Madhya Pradesh,Satna,485226,33,3.4245445889338533
2025-09-09,Madhya Pradesh,Singrauli,486886,56,6.17257597163875
2025-09-09,Madhya Pradesh,Umaria,484661,66,7.367372224988705
2025-09-09,Madhya Pradesh,Vidisha,464111,34,3.5440242142688487
2025-09-09,Madhya Pradesh,Vidisha,464114,38,4.021942715608831
2025-09-09,Maharashtra,Aurangabad,431001,69,7.725811100993691
2025-09-10,Bihar,Nalanda,803101,44,4.738820467618804
2025-09-10,Bihar,Sitamarhi,843302,41,4.380381591613817
2025-09-10,Bihar,West Champaran,845438,53,5.814137095633764
2025-09-10,Delhi,South West Delhi,110043,36,3.7829834649388396
2025-09-10,Delhi,West Delhi,110059,41,4.380381591613817
2025-09-10,Gujarat,Surat,395004,39,4.141422340943826
2025-09-10,Gujarat,Surat,395006,30,3.066105712928867
2025-09-10,Gujarat,Surat,395010,37,3.9024630902738355
2025-09-10,Haryana,Faridabad,121004,51,5.575177844963772
2025-09-10,Manipur,Churachandpur,795128,37,3.9024630902738355
2025-09-10,Odisha,Malkangiri,764047,45,4.858300092953799
2025-09-10,Rajasthan,Ajmer,305001,30,3.066105712928867
2025-09-10,Rajasthan,Barmer,344001,45,4.858300092953799
2025-09-10,Rajasthan,Barmer,344033,30,3.066105712928867
2025-09-10,Rajasthan,Barmer,344704,49,5.336218594293781
2025-09-10,Rajasthan,Bharatpur,321022,32,3.305064963598858
2025-09-10,Rajasthan,Dholpur,328001,31,3.1855853382638624
2025-09-10,Rajasthan,Jalor,307803,30,3.066105712928867
2025-09-10,Rajasthan,Pali,306401,37,3.9024630902738355
2025-09-10,Jharkhand,Garhwa,822114,49,5.336218594293781
2025-09-10,Jharkhand,Giridih,825108,37,3.9024630902738355
2025-09-10,Madhya Pradesh,Ashok Nagar,473335,36,3.7829834649388396
2025-09-10,Madhya Pradesh,Chhindwara,480331,33,3.4245445889338533
2025-09-10,Madhya Pradesh,Jhabua,457661,84,9.518005481018623
2025-09-10,Madhya Pradesh,Jhabua,457775,65,7.247892599653709
2025-09-10,Madhya Pradesh,Panna,488220,35,3.663503839603844
2025-09-10,Madhya Pradesh,Panna,488448,31,3.1855853382638624
2025-09-10,Madhya Pradesh,Ujjain,456335,39,4.141422340943826
2025-09-10,Madhya Pradesh,Ujjain,456776,52,5.694657470298767
2025-09-10,Maharashtra,Aurangabad,431001,77,8.681648103673655
2025-09-10,Uttar Pradesh,Bahraich,271830,35,3.663503839603844
2025-09-10,Uttar Pradesh,Bahraich,271855,79,8.920607354343646
2025-09-10,Uttar Pradesh,Budaun,243641,44,4.738820467618804
2025-09-10,Uttar Pradesh,Bulandshahr,203001,38,4.021942715608831
2025-09-10,Uttar Pradesh,Ghaziabad,201102,45,4.858300092953799
2025-09-10,Uttar Pradesh,Jhansi,284204,34,3.5440242142688487
2025-09-10,Uttar Pradesh,Kheri,261505,39,4.141422340943826
2025-09-10,Uttar Pradesh,Mirzapur,231001,45,4.858300092953799
2025-09-10,Uttar Pradesh,Sambhal,244302,47,5.09725934362379
2025-09-10,Uttarakhand,Udham Singh Nagar,244713,32,3.305064963598858
2025-09-10,West Bengal,Malda,732201,46,4.977779718288795
2025-09-10,West Bengal,Murshidabad,742213,30,3.066105712928867
2025-09-10,West Bengal,Uttar Dinajpur,733202,66,7.367372224988705
2025-09-10,Rajasthan,Barmer,344032,30,3.066105712928867
2025-09-10,Rajasthan,Barmer,344702,45,4.858300092953799
2025-09-10,Rajasthan,Dungarpur,314030,32,3.305064963598858
2025-09-10,Rajasthan,Jhalawar,326034,31,3.1855853382638624
2025-09-10,Rajasthan,Udaipur,307025,34,3.5440242142688487
2025-09-10,Assam,Marigaon,782105,31,3.1855853382638624
2025-09-10,Bihar,East Champaran,845302,31,3.1855853382638624
2025-09-10,Bihar,East Champaran,845418,32,3.305064963598858
2025-09-10,Bihar,Gaya,824201,37,3.9024630902738355
2025-09-10,Bihar,Jamui,811303,30,3.066105712928867
2025-09-10,Bihar,Kishanganj,855107,36,3.7829834649388396
2025-09-10,Bihar,Kishanganj,855117,37,3.9024630902738355
2025-09-10,Delhi,West Delhi,110041,35,3.663503839603844
2025-09-10,Haryana,Panipat,132103,40,4.260901966278822
2025-09-10,Uttar Pradesh,Agra,282006,33,3.4245445889338533
2025-09-10,Uttar Pradesh,Bahraich,271865,53,5.814137095633764
2025-09-10,Uttar Pradesh,Bijnor,246761,31,3.1855853382638624
2025-09-10,Uttar Pradesh,Budaun,243601,43,4.619340842283808
2025-09-10,Uttar Pradesh,Gautam Buddha Nagar,201301,46,4.977779718288795
2025-09-10,Uttar Pradesh,Hathras,204101,31,3.1855853382638624
2025-09-10,Uttar Pradesh,Kaushambi,212217,30,3.066105712928867
2025-09-10,Uttar Pradesh,Kheri,262804,36,3.7829834649388396
2025-09-10,Uttar Pradesh,Mainpuri,205001,31,3.1855853382638624
2025-09-10,Uttar Pradesh,Pilibhit,262001,57,6.2920555969737455
2025-09-10,Uttar Pradesh,Pilibhit,262122,36,3.7829834649388396
2025-09-10,Uttar Pradesh,Rampur,244901,67,7.4868518503237
2025-09-10,Uttar Pradesh,Saharanpur,247001,53,5.814137095633764
2025-09-10,Uttar Pradesh,Shahjahanpur,242001,62,6.889453723648723
2025-09-10,Uttar Pradesh,Shahjahanpur,242127,31,3.1855853382638624
2025-09-10,Uttar Pradesh,Siddharthnagar,272153,41,4.380381591613817
2025-09-10,Uttar Pradesh,Siddharthnagar,272206,38,4.021942715608831
2025-09-10,Uttar Pradesh,Sitapur,261135,43,4.619340842283808
2025-09-10,Uttar Pradesh,Sitapur,261203,57,6.2920555969737455
2025-09-10,Uttar Pradesh,Sitapur,261204,30,3.066105712928867
2025-09-10,Uttar Pradesh,Sitapur,261205,42,4.499861216948813
2025-09-10,Uttar Pradesh,Unnao,241504,36,3.7829834649388396
2025-09-10,Uttarakhand,Dehradun,248001,43,4.619340842283808
2025-09-10,Uttarakhand,Udham Singh Nagar,262308,33,3.4245445889338533
2025-09-10,West Bengal,Howrah,711303,30,3.066105712928867
2025-09-10,West Bengal,South 24 Parganas,743338,33,3.4245445889338533
2025-09-10,Jharkhand,Sahebganj,816108,57,6.2920555969737455
2025-09-10,Madhya Pradesh,Ashok Nagar,473446,36,3.7829834649388396
2025-09-10,Madhya Pradesh,Barwani,451666,110,12.624475739728506
2025-09-10,Madhya Pradesh,Bhopal,462001,31,3.1855853382638624
2025-09-10,Madhya Pradesh,Guna,473001,79,8.920607354343646
2025-09-10,Madhya Pradesh,Harda,461331,30,3.066105712928867
2025-09-10,Madhya Pradesh,Indore,452001,41,4.380381591613817
2025-09-10,Madhya Pradesh,Katni,483501,46,4.977779718288795
2025-09-10,Madhya Pradesh,Umaria,484661,38,4.021942715608831
2025-09-10,Madhya Pradesh,Vidisha,464221,34,3.5440242142688487
2025-09-10,Assam,Dhubri,783334,32,3.305064963598858
2025-09-10,Bihar,Bhagalpur,813108,35,3.663503839603844
2025-09-10,Bihar,Darbhanga,847203,41,4.380381591613817
2025-09-10,Bihar,Kishanganj,855101,35,3.663503839603844
2025-09-10,Bihar,West Champaran,845449,34,3.5440242142688487
2025-09-10,Bihar,West Champaran,845455,32,3.305064963598858
2025-09-10,Chhattisgarh,Kondagaon,494226,39,4.141422340943826
2025-09-10,Delhi,North East Delhi,110094,39,4.141422340943826
2025-09-10,Gujarat,Banaskantha,385535,31,3.1855853382638624
2025-09-10,Gujarat,Patan,384265,46,4.977779718288795
2025-09-10,Haryana,Mewat,122508,31,3.1855853382638624
2025-09-10,Jharkhand,Palamu,822110,31,3.1855853382638624
2025-09-10,Jharkhand,West Singhbhum,833104,35,3.663503839603844
2025-09-10,Karnataka,Ramanagar,562127,42,4.499861216948813
2025-09-10,Rajasthan,Jodhpur,342001,32,3.305064963598858
2025-09-10,Rajasthan,Nagaur,341001,45,4.858300092953799
2025-09-10,Rajasthan,Tonk,304001,30,3.066105712928867
2025-09-10,Tamil Nadu,Namakkal,637505,52,5.694657470298767
2025-09-10,Uttar Pradesh,Agra,282001,47,5.09725934362379
2025-09-10,Uttar Pradesh,Aligarh,202001,72,8.084249976998677
2025-09-10,Uttar Pradesh,Amroha,244221,36,3.7829834649388396
2025-09-10,Uttar Pradesh,Baghpat,250611,30,3.066105712928867
